fuente,tipo_fuente,fecha_captura,url,categoria,producto_raw,marca,presentacion,unidad_base,cantidad_empaque,precio_empaque,precio_unitario,min_piezas,precio_escalon,moneda,minimo_compra_pedido,notas,id_producto_proveedor
Exprezo,mayorista,2026-08-12,,,Alimento Para Gato Whiskas Adulto Carne 20 Kg,,20000 g,g,1,840.0,840.0,1,,MXN,,sitio_reporta_unidad=840.0 (no se usa; se calcula),exprezo-1203-alimento-para-gato-whiskas-adulto-carne-
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo Para Gato Cat Chow Pollo Pouch 85 gr.,,85 g,g,1,8.2,8.2,1,,MXN,,sitio_reporta_unidad=8.7 (no se usa; se calcula),exprezo-1204-alimento-h-medo-para-gato-cat-chow-pollo
Exprezo,mayorista,2026-08-12,,,Alimento para Gato Minino Plus Bulto 10 Kg,,10000 g,g,1,592.7,592.7,1,,MXN,,sitio_reporta_unidad=592.7 (no se usa; se calcula),exprezo-1205-alimento-para-gato-minino-plus-bulto-10-
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo Minino Plus Pouch Salmón a la Plancha 85 gr.,,85 g,g,1,9.31,9.31,1,,MXN,,sitio_reporta_unidad=10.9 (no se usa; se calcula),exprezo-1206-alimento-h-medo-minino-plus-pouch-salm-n
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo Para Gato Cat Chow Carne Pouch 85 gr.,,85 g,g,1,8.2,8.2,1,,MXN,,sitio_reporta_unidad=8.7 (no se usa; se calcula),exprezo-1207-alimento-h-medo-para-gato-cat-chow-carne
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo Para Gato Felix Pouch Carne 85 gr.,,85 g,g,1,7.6,7.6,1,,MXN,,sitio_reporta_unidad=8.1 (no se usa; se calcula),exprezo-1208-alimento-h-medo-para-gato-felix-pouch-ca
Exprezo,mayorista,2026-08-12,,,Alimento Perro Cachorro Pedigree Bulto 20 Kg,,20000 g,g,1,920.7,920.7,1,,MXN,,sitio_reporta_unidad=920.7 (no se usa; se calcula),exprezo-1209-alimento-perro-cachorro-pedigree-bulto-2
Exprezo,mayorista,2026-08-12,,,Alimento Para Gato Mi Mishi Gourmet Bulto 10 KG,,10000 g,g,1,323.0,323.0,1,,MXN,,sitio_reporta_unidad=323.0 (no se usa; se calcula),exprezo-1210-alimento-para-gato-mi-mishi-gourmet-bult
Exprezo,mayorista,2026-08-12,,,Alimento para Perro Razas Medianas y Grandes Cachorro Ganador Premium Bulto 20 kg,,20000 g,g,1,1094.6,1094.6,1,,MXN,,sitio_reporta_unidad=1094.6 (no se usa; se calcula),exprezo-1211-alimento-para-perro-razas-medianas-y-gra
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo Minino Plus Pouch Carnitas de Atún 85 gr.,,85 g,g,1,9.31,9.31,1,,MXN,,sitio_reporta_unidad=10.9 (no se usa; se calcula),exprezo-1212-alimento-h-medo-minino-plus-pouch-carnit
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo para Gato Felix Pouch Atún 85 gr.,,85 g,g,1,7.6,7.6,1,,MXN,,sitio_reporta_unidad=8.1 (no se usa; se calcula),exprezo-1213-alimento-h-medo-para-gato-felix-pouch-at
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo Minino Plus Pouch Pavo Ahumado 85 gr.,,85 g,g,1,9.31,9.31,1,,MXN,,sitio_reporta_unidad=10.9 (no se usa; se calcula),exprezo-1214-alimento-h-medo-minino-plus-pouch-pavo-a
Exprezo,mayorista,2026-08-12,,,Alimento Para Perro Adulto Purina Campeón Carne Asada Con Vegetales 25 Kg,,25000 g,g,1,872.8,872.8,1,,MXN,,sitio_reporta_unidad=872.8 (no se usa; se calcula),exprezo-1215-alimento-para-perro-adulto-purina-campe-
Exprezo,mayorista,2026-08-12,,,Alimento para Gato Whiskas Gatitos Bulto 9+1 Kg,,1000 g,g,1,410.2,410.2,1,,MXN,,sitio_reporta_unidad=410.2 (no se usa; se calcula),exprezo-1216-alimento-para-gato-whiskas-gatitos-bulto
Exprezo,mayorista,2026-08-12,,,Alimento húmedo para Perro Ganador Adulto Lomo de Cerdo100 gr.,,100 g,g,1,9.22,9.22,1,,MXN,,sitio_reporta_unidad=10.5 (no se usa; se calcula),exprezo-1217-alimento-h-medo-para-perro-ganador-adult
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo para Perro Amigo Gourmet Pouch Sabor Res 100 gr. Adulto,,100 g,g,1,8.4,8.4,1,,MXN,,sitio_reporta_unidad=8.4 (no se usa; se calcula),exprezo-1218-alimento-h-medo-para-perro-amigo-gourmet
Exprezo,mayorista,2026-08-12,,,Alimento para Perro Top Choice Bulto 25 kg,,25000 g,g,1,736.8,736.8,1,,MXN,,sitio_reporta_unidad=736.8 (no se usa; se calcula),exprezo-1219-alimento-para-perro-top-choice-bulto-25-
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo para Perro Ganador Adulto Pollo a la Cacerola 100 gr.,,100 g,g,1,9.22,9.22,1,,MXN,,sitio_reporta_unidad=10.5 (no se usa; se calcula),exprezo-1220-alimento-h-medo-para-perro-ganador-adult
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo para Perro Ganador Adulto Delicias de Pavo 100 gr.,,100 g,g,1,9.22,9.22,1,,MXN,,sitio_reporta_unidad=10.5 (no se usa; se calcula),exprezo-1221-alimento-h-medo-para-perro-ganador-adult
Exprezo,mayorista,2026-08-12,,,Alimento Húmedo para Perro Ganador Adulto Estofado de Pato 100 gr.,,100 g,g,1,9.22,9.22,1,,MXN,,sitio_reporta_unidad=10.5 (no se usa; se calcula),exprezo-1222-alimento-h-medo-para-perro-ganador-adult
Exprezo,mayorista,2026-08-12,,,Alimento para perros Dog Chow razas pequeñas 24 Kg,,24000 g,g,1,959.0,959.0,1,,MXN,,sitio_reporta_unidad=959.0 (no se usa; se calcula),exprezo-1223-alimento-para-perros-dog-chow-razas-pequ
Exprezo,mayorista,2026-08-12,,,ALIM PERRO PODER CANINO GRANEL 1-1 KG,,1000 g,g,1,27.7,27.7,1,,MXN,,,exprezo-1224-alim-perro-poder-canino-granel-1-1-kg
Exprezo,mayorista,2026-08-12,,,Alimento para Perro Pedigree Cachorro Granel,,,pza,1,57.2,57.2,1,,MXN,,,exprezo-1225-alimento-para-perro-pedigree-cachorro-gr
Exprezo,mayorista,2026-08-12,,,Alimento para perro amigo gourmet granel,,,pza,1,20.6,20.6,1,,MXN,,,exprezo-1226-alimento-para-perro-amigo-gourmet-granel
Exprezo,mayorista,2026-08-12,,,Charola Desechable No. 855 Fun & Fun 50 pzas,,50 pza,pza,50,22.59,0.4518,1,,MXN,,sitio_reporta_unidad=22.9 (no se usa; se calcula),exprezo-1227-charola-desechable-no-855-fun-fun-50-pza
Exprezo,mayorista,2026-08-12,,,Papel Aluminio Aluparctik 10 mts,,,pza,1,18.79,18.79,1,,MXN,,sitio_reporta_unidad=20.5 (no se usa; se calcula),exprezo-1228-papel-aluminio-aluparctik-10-mts
Exprezo,mayorista,2026-08-12,,,Vaso Desechable de Pástico Fun & Fun No. 8 50 pzas,,50 pza,pza,50,20.53,0.4106,1,,MXN,,sitio_reporta_unidad=21.6 (no se usa; se calcula),exprezo-1229-vaso-desechable-de-p-stico-fun-fun-no-8-
Exprezo,mayorista,2026-08-12,,,Vaso Desechable de Pástico Irrompible Jaguar No. 8 50 pzas,,50 pza,pza,50,19.0,0.38,1,,MXN,,sitio_reporta_unidad=21.2 (no se usa; se calcula),exprezo-1230-vaso-desechable-de-p-stico-irrompible-ja
Exprezo,mayorista,2026-08-12,,,Charola Desechable No. 66 Fun & Fun 50 pzas,,50 pza,pza,50,13.42,0.2684,1,,MXN,,sitio_reporta_unidad=13.6 (no se usa; se calcula),exprezo-1231-charola-desechable-no-66-fun-fun-50-pzas
Exprezo,mayorista,2026-08-12,,,Bolsa Para Basura Anguiplast 90x120 cm 10 pzas,,10 pza,pza,10,38.7,3.87,1,,MXN,,sitio_reporta_unidad=40.8 (no se usa; se calcula),exprezo-1232-bolsa-para-basura-anguiplast-90x120-cm-1
Exprezo,mayorista,2026-08-12,,,Vaso Desechable Térmico Fun & Fun No. 110 25 pzas,,25 pza,pza,25,11.48,0.4592,1,,MXN,,sitio_reporta_unidad=12.1 (no se usa; se calcula),exprezo-1233-vaso-desechable-t-rmico-fun-fun-no-110-2
Exprezo,mayorista,2026-08-12,,,Plato Desechable Pastelero Jaguar No. 6 20 pzas,,20 pza,pza,20,7.52,0.376,1,,MXN,,sitio_reporta_unidad=8.4 (no se usa; se calcula),exprezo-1234-plato-desechable-pastelero-jaguar-no-6-2
Exprezo,mayorista,2026-08-12,,,Bolsa Para Basura Anguiplast 60x90 cm 20 pzas,,20 pza,pza,20,42.88,2.144,1,,MXN,,sitio_reporta_unidad=45.2 (no se usa; se calcula),exprezo-1235-bolsa-para-basura-anguiplast-60x90-cm-20
Exprezo,mayorista,2026-08-12,,,Plato Desechable Pastelero Convermex No. 6 20 pzas,,20 pza,pza,20,10.57,0.5285,1,,MXN,,sitio_reporta_unidad=11.8 (no se usa; se calcula),exprezo-1236-plato-desechable-pastelero-convermex-no-
Exprezo,mayorista,2026-08-12,,,Plato Desechable Pozolero Convermex No. PH8 20 pzas,,20 pza,pza,20,18.19,0.9095,1,,MXN,,sitio_reporta_unidad=18.19 (no se usa; se calcula),exprezo-1237-plato-desechable-pozolero-convermex-no-p
Exprezo,mayorista,2026-08-12,,,Vaso Desechable de Pástico Reyma No. 8 50 pzas,,50 pza,pza,50,24.5,0.49,1,,MXN,,sitio_reporta_unidad=25.6 (no se usa; se calcula),exprezo-1238-vaso-desechable-de-p-stico-reyma-no-8-50
Exprezo,mayorista,2026-08-12,,,Charola Desechable Térmica No. 855 Convermex 50 pzas,,50 pza,pza,50,23.29,0.4658,1,,MXN,,sitio_reporta_unidad=25.9 (no se usa; se calcula),exprezo-1239-charola-desechable-t-rmica-no-855-conver
Exprezo,mayorista,2026-08-12,,,Vaso Desechable Térmico Convermex No. 110 25 pzas,,25 pza,pza,25,11.84,0.4736,1,,MXN,,sitio_reporta_unidad=13.2 (no se usa; se calcula),exprezo-1240-vaso-desechable-t-rmico-convermex-no-110
Exprezo,mayorista,2026-08-12,,,Tenedor Plástico Desechable Grande Fun & Fun Bolsa 25 Pzas.,,25 pza,pza,25,13.5,0.54,1,,MXN,,sitio_reporta_unidad=13.5 (no se usa; se calcula),exprezo-1241-tenedor-pl-stico-desechable-grande-fun-f
Exprezo,mayorista,2026-08-12,,,TENEDOR CHICO FUN & FUN 60-50 PZ COMPAL,,50 pza,pza,50,10.0,0.2,1,,MXN,,sitio_reporta_unidad=10.0 (no se usa; se calcula),exprezo-1242-tenedor-chico-fun-fun-60-50-pz-compal
Exprezo,mayorista,2026-08-12,,,Papel Aluminio Reynolds Wrap 7.6m,,,pza,1,45.6,45.6,1,,MXN,,sitio_reporta_unidad=47.5 (no se usa; se calcula),exprezo-1243-papel-aluminio-reynolds-wrap-7-6m
Exprezo,mayorista,2026-08-12,,,Rollo de Aluminio Fun & Fun 5 mts,,,pza,1,13.4,13.4,1,,MXN,,sitio_reporta_unidad=13.6 (no se usa; se calcula),exprezo-1244-rollo-de-aluminio-fun-fun-5-mts
Exprezo,mayorista,2026-08-12,,,Cuchara Desechable Mediana Fun & Fun Bolsa 25 Pzas.,,25 pza,pza,25,8.9,0.356,1,,MXN,,sitio_reporta_unidad=8.9 (no se usa; se calcula),exprezo-1245-cuchara-desechable-mediana-fun-fun-bolsa
Exprezo,mayorista,2026-08-12,,,Vaso Desechable de Plástico Reyma No. 5 1/2 50 pzas.,,2 pza,pza,2,19.52,9.76,1,,MXN,,sitio_reporta_unidad=21.7 (no se usa; se calcula),exprezo-1246-vaso-desechable-de-pl-stico-reyma-no-5-1
Exprezo,mayorista,2026-08-12,,,Plato Desechable Pozolero Grande Jaguar No. PH8 25 pzas,,25 pza,pza,25,19.3,0.772,1,,MXN,,sitio_reporta_unidad=22.0 (no se usa; se calcula),exprezo-1247-plato-desechable-pozolero-grande-jaguar-
Exprezo,mayorista,2026-08-12,,,Vaso Desechable de Pástico Irrompible Jaguar No. 10 20 pzas,,20 pza,pza,20,25.97,1.2985,1,,MXN,,sitio_reporta_unidad=28.9 (no se usa; se calcula),exprezo-1248-vaso-desechable-de-p-stico-irrompible-ja
Exprezo,mayorista,2026-08-12,,,Vaso Desechable Térmico Convermex No. 108 25 pzas,,25 pza,pza,25,11.1,0.444,1,,MXN,,sitio_reporta_unidad=12.7 (no se usa; se calcula),exprezo-1249-vaso-desechable-t-rmico-convermex-no-108
Exprezo,mayorista,2026-08-12,,,Charola Desechable Térmica No. 66 Convermex 50 pzas,,50 pza,pza,50,13.83,0.2766,1,,MXN,,sitio_reporta_unidad=15.4 (no se usa; se calcula),exprezo-1250-charola-desechable-t-rmica-no-66-converm
Exprezo,mayorista,2026-08-12,,,Vaso Desechable de Pástico Bosco No. 8 50 pzas,,50 pza,pza,50,22.45,0.449,1,,MXN,,sitio_reporta_unidad=25.0 (no se usa; se calcula),exprezo-1251-vaso-desechable-de-p-stico-bosco-no-8-50
Exprezo,mayorista,2026-08-12,,,Bolsa de Cuchara Desechable Sopera Max 25 Pzas,,25 pza,pza,25,18.57,0.7428,1,,MXN,,sitio_reporta_unidad=21.4 (no se usa; se calcula),exprezo-1252-bolsa-de-cuchara-desechable-sopera-max-2
Exprezo,mayorista,2026-08-12,,,Bolsa de Cuchara Desechable Chica Max 50 Pzas,,50 pza,pza,50,12.03,0.2406,1,,MXN,,sitio_reporta_unidad=13.6 (no se usa; se calcula),exprezo-1253-bolsa-de-cuchara-desechable-chica-max-50
Exprezo,mayorista,2026-08-12,,,Tenedor Plástico Desechable Mediano Fun & Fun Bolsa 25 Pzas.,,25 pza,pza,25,8.9,0.356,1,,MXN,,sitio_reporta_unidad=8.9 (no se usa; se calcula),exprezo-1254-tenedor-pl-stico-desechable-mediano-fun-
Exprezo,mayorista,2026-08-12,,,Papel Aluminio Aluparctik 50 mts,,,pza,1,55.08,55.08,1,,MXN,,sitio_reporta_unidad=61.2 (no se usa; se calcula),exprezo-1255-papel-aluminio-aluparctik-50-mts
Exprezo,mayorista,2026-08-12,,,ALMEJA HAMBURGUESERA JAGUAR 6X6 10-50 PZ,,50 pza,pza,50,38.11,0.7622,1,,MXN,,sitio_reporta_unidad=41.2 (no se usa; se calcula),exprezo-1256-almeja-hamburguesera-jaguar-6x6-10-50-pz
Exprezo,mayorista,2026-08-12,,,Bolsa Para Basura Inorgánica La Casera Mediana 21 pzas,,21 pza,pza,21,39.83,1.8967,1,,MXN,,sitio_reporta_unidad=44.3 (no se usa; se calcula),exprezo-1257-bolsa-para-basura-inorg-nica-la-casera-m
Exprezo,mayorista,2026-08-12,,,Bolsa Para Basura Inorgánica La Casera Grande 15 pzas,,15 pza,pza,15,45.16,3.0107,1,,MXN,,sitio_reporta_unidad=50.2 (no se usa; se calcula),exprezo-1258-bolsa-para-basura-inorg-nica-la-casera-g
Exprezo,mayorista,2026-08-12,,,Vaso Desechable de Pástico Bosco No. 5.5 50 pzas,,50 pza,pza,50,16.8,0.336,1,,MXN,,sitio_reporta_unidad=16.8 (no se usa; se calcula),exprezo-1259-vaso-desechable-de-p-stico-bosco-no-5-5-
Exprezo,mayorista,2026-08-12,,,VASO PLASTICO JAGUAR IRROMPIBLE #12 20-50 PZ,,50 pza,pza,50,28.63,0.5726,1,,MXN,,sitio_reporta_unidad=29.6 (no se usa; se calcula),exprezo-1260-vaso-plastico-jaguar-irrompible-12-20-50
Exprezo,mayorista,2026-08-12,,,Rollo de Aluminio M50 Fun & Fun 20 mts,,,pza,1,40.87,40.87,1,,MXN,,sitio_reporta_unidad=46.0 (no se usa; se calcula),exprezo-1261-rollo-de-aluminio-m50-fun-fun-20-mts
Exprezo,mayorista,2026-08-12,,,VASO REYMA NO.14 20-50 PZ,,50 pza,pza,50,36.68,0.7336,1,,MXN,,sitio_reporta_unidad=41.7 (no se usa; se calcula),exprezo-1262-vaso-reyma-no-14-20-50-pz
Exprezo,mayorista,2026-08-12,,,Bolsa de Cuchara Desechable Mediana Max 25 Pzas,,25 pza,pza,25,11.56,0.4624,1,,MXN,,sitio_reporta_unidad=13.3 (no se usa; se calcula),exprezo-1263-bolsa-de-cuchara-desechable-mediana-max-
Exprezo,mayorista,2026-08-12,,,CHAROLA JAGUAR NO. 66 10-50,,,pza,1,12.04,12.04,1,,MXN,,sitio_reporta_unidad=13.4 (no se usa; se calcula),exprezo-1264-charola-jaguar-no-66-10-50
Exprezo,mayorista,2026-08-12,,,Vaso Desechable Térmico Convermex No. 32 15 pzas,,15 pza,pza,15,29.53,1.9687,1,,MXN,,sitio_reporta_unidad=33.6 (no se usa; se calcula),exprezo-1265-vaso-desechable-t-rmico-convermex-no-32-
Exprezo,mayorista,2026-08-12,,,Vaso Desechable de Pástico Cristal 7 0z Bosco 20 pzas,,20 pza,pza,20,20.7,1.035,1,,MXN,,sitio_reporta_unidad=23.0 (no se usa; se calcula),exprezo-1266-vaso-desechable-de-p-stico-cristal-7-0z-
Exprezo,mayorista,2026-08-12,,,Bolsa Para Basura Inorgánica La Casera Jumbo 10 pzas,,10 pza,pza,10,46.22,4.622,1,,MXN,,sitio_reporta_unidad=51.4 (no se usa; se calcula),exprezo-1267-bolsa-para-basura-inorg-nica-la-casera-j
Exprezo,mayorista,2026-08-12,,,Pelicula Plastica Antiadherente Cucu Rollo 300 mts,,,pza,1,141.6,141.6,1,,MXN,,sitio_reporta_unidad=141.6 (no se usa; se calcula),exprezo-1268-pelicula-plastica-antiadherente-cucu-rol
Exprezo,mayorista,2026-08-12,,,Rollo de Aluminio Azteca 400 1.6 kg,,6000 g,g,1,350.48,350.48,1,,MXN,,sitio_reporta_unidad=375.0 (no se usa; se calcula),exprezo-1269-rollo-de-aluminio-azteca-400-1-6-kg
Exprezo,mayorista,2026-08-12,,,Tenedor Desechable Max Chico 50 pzas,,50 pza,pza,50,12.03,0.2406,1,,MXN,,sitio_reporta_unidad=13.6 (no se usa; se calcula),exprezo-1270-tenedor-desechable-max-chico-50-pzas
Exprezo,mayorista,2026-08-12,,,Tenedor Desechable Max Grande 25 pzas,,25 pza,pza,25,18.57,0.7428,1,,MXN,,sitio_reporta_unidad=21.4 (no se usa; se calcula),exprezo-1271-tenedor-desechable-max-grande-25-pzas
Exprezo,mayorista,2026-08-12,,,Tapa Para Vaso Desechable Convermex No. 416 50 pzas,,50 pza,pza,50,39.2,0.784,1,,MXN,,sitio_reporta_unidad=43.2 (no se usa; se calcula),exprezo-1272-tapa-para-vaso-desechable-convermex-no-4
Exprezo,mayorista,2026-08-12,,,Maiz Palomero por Kilo,,,pza,1,16.9,16.9,1,,MXN,,,exprezo-1273-maiz-palomero-por-kilo
Exprezo,mayorista,2026-08-12,,,Flor Jamaica por Kilo,,,pza,1,89.0,89.0,1,,MXN,,,exprezo-1274-flor-jamaica-por-kilo
Exprezo,mayorista,2026-08-12,,,Alpiste Simple Por Kilo,,,pza,1,17.5,17.5,1,,MXN,,,exprezo-1275-alpiste-simple-por-kilo
Exprezo,mayorista,2026-08-12,,,Chile Guajillo Nacional a Granel,,,pza,1,164.5,164.5,1,,MXN,,,exprezo-1276-chile-guajillo-nacional-a-granel
Exprezo,mayorista,2026-08-12,,,Lenteja Canadiense Por Kilo,,,pza,1,18.9,18.9,1,,MXN,,,exprezo-1277-lenteja-canadiense-por-kilo
Exprezo,mayorista,2026-08-12,,,Avena en Hojuela Por Vilo,,,pza,1,17.2,17.2,1,,MXN,,,exprezo-1278-avena-en-hojuela-por-vilo
Exprezo,mayorista,2026-08-12,,,Piloncillo A Granel,,,pza,1,29.9,29.9,1,,MXN,,,exprezo-1279-piloncillo-a-granel
Exprezo,mayorista,2026-08-12,,,Bolsa de Maiíz Palomero 7 Semillas 500 gr,,500 g,g,1,8.8,8.8,1,,MXN,,sitio_reporta_unidad=9.6 (no se usa; se calcula),exprezo-1280-bolsa-de-mai-z-palomero-7-semillas-500-g
Exprezo,mayorista,2026-08-12,,,Bolsa de Lenteja 7 Semillas 500 gr,,500 g,g,1,9.9,9.9,1,,MXN,,sitio_reporta_unidad=10.2 (no se usa; se calcula),exprezo-1281-bolsa-de-lenteja-7-semillas-500-gr
Exprezo,mayorista,2026-08-12,,,Bolza de Canela Entera Alazan,,,pza,1,478.0,478.0,1,,MXN,,sitio_reporta_unidad=478.0 (no se usa; se calcula),exprezo-1282-bolza-de-canela-entera-alazan
Exprezo,mayorista,2026-08-12,,,Chile De Árbol a Granel,,,pza,1,111.4,111.4,1,,MXN,,,exprezo-1283-chile-de-rbol-a-granel
Exprezo,mayorista,2026-08-12,,,Chile Pasilla a Granel,,,pza,1,230.0,230.0,1,,MXN,,,exprezo-1284-chile-pasilla-a-granel
Exprezo,mayorista,2026-08-12,,,Canela 7 semillas bolsa 250g,,250 g,g,1,118.5,118.5,1,,MXN,,sitio_reporta_unidad=118.5 (no se usa; se calcula),exprezo-1285-canela-7-semillas-bolsa-250g
Exprezo,mayorista,2026-08-12,,,Bolsa de Avena Abeto 500 gr,,500 g,g,1,10.8,10.8,1,,MXN,,sitio_reporta_unidad=11.4 (no se usa; se calcula),exprezo-1286-bolsa-de-avena-abeto-500-gr
Exprezo,mayorista,2026-08-12,,,Semilla de Girasol Por Kilo,,,pza,1,27.5,27.5,1,,MXN,,,exprezo-1287-semilla-de-girasol-por-kilo
Exprezo,mayorista,2026-08-12,,,Maíz Quebrado A Granel,,,pza,1,9.8,9.8,1,,MXN,,,exprezo-1288-ma-z-quebrado-a-granel
Exprezo,mayorista,2026-08-12,,,Chile Guajillo Guajón Importado a Granel,,,pza,1,110.0,110.0,1,,MXN,,,exprezo-1289-chile-guajillo-guaj-n-importado-a-granel
Exprezo,mayorista,2026-08-12,,,Chile Guajillo Extra a Granel,,,pza,1,165.0,165.0,1,,MXN,,,exprezo-1290-chile-guajillo-extra-a-granel
Exprezo,mayorista,2026-08-12,,,Chile Ancho a Granel,,,pza,1,170.0,170.0,1,,MXN,,,exprezo-1291-chile-ancho-a-granel
Exprezo,mayorista,2026-08-12,,,Arándano a Granel,,,pza,1,99.9,99.9,1,,MXN,,,exprezo-1292-ar-ndano-a-granel
Exprezo,mayorista,2026-08-12,,,Nuez Mitades Por Kilo,,,pza,1,290.0,290.0,1,,MXN,,,exprezo-1293-nuez-mitades-por-kilo
Exprezo,mayorista,2026-08-12,,,Chile Mora Extra a Granel,,,pza,1,107.0,107.0,1,,MXN,,,exprezo-1294-chile-mora-extra-a-granel
Exprezo,mayorista,2026-08-12,,,Pasa Nacional Por Kilo,,,pza,1,77.0,77.0,1,,MXN,,,exprezo-1295-pasa-nacional-por-kilo
Exprezo,mayorista,2026-08-12,,,Garbanza A Granel,,,pza,1,19.9,19.9,1,,MXN,,,exprezo-1296-garbanza-a-granel
Exprezo,mayorista,2026-08-12,,,Tamarindo A Granel,,,pza,1,76.0,76.0,1,,MXN,,,exprezo-1297-tamarindo-a-granel
Exprezo,mayorista,2026-08-12,,,Chile Puya a Granel,,,pza,1,133.0,133.0,1,,MXN,,,exprezo-1298-chile-puya-a-granel
Exprezo,mayorista,2026-08-12,,,Alimento Para Pollo Granel,,,pza,1,10.9,10.9,1,,MXN,,,exprezo-1299-alimento-para-pollo-granel
Exprezo,mayorista,2026-08-12,,,Ciruela Pasa a Granel,,,pza,1,83.0,83.0,1,,MXN,,,exprezo-1300-ciruela-pasa-a-granel
Exprezo,mayorista,2026-08-12,,,Nuez 7 semillas bolsa 250g,,250 g,g,1,79.88,79.88,1,,MXN,,sitio_reporta_unidad=81.5 (no se usa; se calcula),exprezo-1301-nuez-7-semillas-bolsa-250g
Exprezo,mayorista,2026-08-12,,,Alpiste Compuesto Por Kilo,,,pza,1,19.5,19.5,1,,MXN,,,exprezo-1302-alpiste-compuesto-por-kilo
Exprezo,mayorista,2026-08-12,,,ARANDANO 7 SEMILLAS 12-250 GR,,250 g,g,1,27.41,27.41,1,,MXN,,sitio_reporta_unidad=28.0 (no se usa; se calcula),exprezo-1303-arandano-7-semillas-12-250-gr
Exprezo,mayorista,2026-08-12,,,Almendra Por Kilo,,,pza,1,209.0,209.0,1,,MXN,,,exprezo-1304-almendra-por-kilo
Exprezo,mayorista,2026-08-12,,,Almendra 7 semillas Bolsa 250g,,250 g,g,1,51.9,51.9,1,,MXN,,sitio_reporta_unidad=51.9 (no se usa; se calcula),exprezo-1305-almendra-7-semillas-bolsa-250g
Exprezo,mayorista,2026-08-12,,,CIRUELA PASA 7 SEMILLAS 12-250 GR,,250 g,g,1,22.3,22.3,1,,MXN,,sitio_reporta_unidad=22.3 (no se usa; se calcula),exprezo-1306-ciruela-pasa-7-semillas-12-250-gr
Exprezo,mayorista,2026-08-12,,,Trigo A Granel,,,pza,1,14.4,14.4,1,,MXN,,,exprezo-1307-trigo-a-granel
Exprezo,mayorista,2026-08-12,,,Maiz Entero por Kilo,,,pza,1,10.3,10.3,1,,MXN,,,exprezo-1308-maiz-entero-por-kilo
Exprezo,mayorista,2026-08-12,,,Uva Pasa 7 Semillas bolsa 250 gr.,,250 g,g,1,20.3,20.3,1,,MXN,,sitio_reporta_unidad=20.3 (no se usa; se calcula),exprezo-1309-uva-pasa-7-semillas-bolsa-250-gr-
Exprezo,mayorista,2026-08-12,,,Toalla Sanitaria Saba Buenas Noches Con Alas Extra Largas 8 piezas,,8 pza,pza,8,20.11,2.5137,1,,MXN,,sitio_reporta_unidad=22.9 (no se usa; se calcula),exprezo-1310-toalla-sanitaria-saba-buenas-noches-con-
Exprezo,mayorista,2026-08-12,,,Gel Extreme Profesional Blanco 250 gr.,,250 g,g,1,20.61,20.61,1,,MXN,,sitio_reporta_unidad=27.5 (no se usa; se calcula),exprezo-1311-gel-extreme-profesional-blanco-250-gr-
Exprezo,mayorista,2026-08-12,,,Pasta de Dientes Colgate MFP Tubo con 50 ml,,50 ml,ml,1,16.97,16.97,1,,MXN,,sitio_reporta_unidad=20.6 (no se usa; se calcula),exprezo-1312-pasta-de-dientes-colgate-mfp-tubo-con-50
Exprezo,mayorista,2026-08-12,,,TOALLA FEM SABA REG C/A INV 12-10 PZ,,10 pza,pza,10,16.84,1.684,1,,MXN,,sitio_reporta_unidad=19.2 (no se usa; se calcula),exprezo-1313-toalla-fem-saba-reg-c-a-inv-12-10-pz
Exprezo,mayorista,2026-08-12,,,Pack de 48 Sobres de Shampoo 2x1* 2 en 1 Palmolive Optims de 10 ml c/u,,10 ml,ml,1,62.73,62.73,1,,MXN,,sitio_reporta_unidad=75.3 (no se usa; se calcula),exprezo-1314-pack-de-48-sobres-de-shampoo-2x1-2-en-1-
Exprezo,mayorista,2026-08-12,,,Jabón de Tocador Dove blanco de 90 gr,,90 g,g,1,20.82,20.82,1,,MXN,,sitio_reporta_unidad=22.0 (no se usa; se calcula),exprezo-1315-jab-n-de-tocador-dove-blanco-de-90-gr
Exprezo,mayorista,2026-08-12,,,Pasta de Dientes Colgate Triple Acción Extrablancura tubo con 50 ml,,50 ml,ml,1,16.96,16.96,1,,MXN,,sitio_reporta_unidad=20.9 (no se usa; se calcula),exprezo-1316-pasta-de-dientes-colgate-triple-acci-n-e
Exprezo,mayorista,2026-08-12,,,Toalla Sanitaria Nocturna Naturella Extra Larga Con Alas 8 Piezas,,8 pza,pza,8,21.25,2.6562,1,,MXN,,sitio_reporta_unidad=23.7 (no se usa; se calcula),exprezo-1317-toalla-sanitaria-nocturna-naturella-extr
Exprezo,mayorista,2026-08-12,,,Tira de Shampoo Head & Shoulders con 24 Satchets de 10 ml c/u,,10 ml,ml,1,51.21,51.21,1,,MXN,,sitio_reporta_unidad=51.21 (no se usa; se calcula),exprezo-1318-tira-de-shampoo-head-shoulders-con-24-sa
