sim_sku,descripcion,marca,precio,linea,jerarquia,forma,cantidad,concentraciones,ingredientes,link,fuente
1801,DEXTROMETORFANO 10 MG/ PARACETAMOL 250 MG/ BROMFENIRAMINA 2 MG/ FENILEFRINA 5 MG 12 CAPSULAS,,61.0,Antigripal,Aparato respiratorio,capsula,12,10mg 250mg 2mg 5mg,dextrometorfano,https://www.farmaciasdesimilares.com/dextrometo_para_brom_fen_12cap/p,vtex
1762,SILDENAFIL 50 MG 1 TABLETA,,39.0,Disfunción eréctil,Medicamentos,tableta,1,50mg,sildenafil,https://www.farmaciasdesimilares.com/sildenafil_50mg_1tab/p,vtex
1755,GEL POST BRONCEADO ALOE VERA 250 ML 1 PIEZA,,69.0,Protector solar,Cuidado de la piel y belleza,gel,1,250ml,,https://www.farmaciasdesimilares.com/gel_post_bronceado_250ml_aloe_vera/p,vtex
1753,SIMILESS SABOR CAFE POLVO PARA PREPARAR BEBIDA 1 SOBRE 12 GR,,12.5,Peso y metabolismo,Peso y metabolismo,polvo,1,12000mg,similess,https://www.farmaciasdesimilares.com/similess_cafe_1_sobre_12gr/p,vtex
167,POLIMIXINA B / NEOMICINA / GRAMICIDINA SOLUCION OFTALMICA 15 ML 1 PIEZA,,41.0,Oftalmológico,Medicamentos,solucion,1,15ml,polimixina + neomicina + gramicidina,https://www.farmaciasdesimilares.com/polimixina_b_neom_grami_15ml_sol_oft/p,vtex
1628,ACEITE DE HIGADO DE BACALAO EPA / DHA SABOR PLATANO 240 ML 1 PIEZA,,61.0,Multivitamínicos,Suplementos y multivitamínicos,,1,240ml,higado,https://www.farmaciasdesimilares.com/simibaby_aceite_higado_bacalao_240ml_sab_platano/p,vtex
1621,NEBULIZADOR COMPRESOR 1 PIEZA,,899.0,Material de curación,"Higiene, curación y diagnóstico",,1,,nebulizador,https://www.farmaciasdesimilares.com/nebulizador_compresor/p,vtex
160,PARACETAMOL SOLUCION ORAL GOTAS 15 ML 1 PIEZA,,14.0,Analgésicos,Analgesia,solucion,1,15ml,paracetamol,https://www.farmaciasdesimilares.com/paracetamol_sol_oral_gts_15ml/p,vtex
1577,BETAMETASONA 0.1% VALERATO CREMA 40 GR 1 PIEZA,,79.0,Dermatológico,Medicamentos,crema,1,40000mg,betametasona,https://www.farmaciasdesimilares.com/betametasona_0_1_crema_40gr/p,vtex
1564,SIMISURE DIAB POLVO SABOR CHOCOLATE 462 GR 1 PIEZA,,204.0,Dieta polimérica,Suplementos y multivitamínicos,polvo,1,462000mg,simisure,https://www.farmaciasdesimilares.com/simisure_diab_chocolate_462gr/p,vtex
1563,SIMISURE DIABETES POLVO SABOR VAINILLA 462 GR 1 PIEZA,,204.0,Dieta polimérica,Suplementos y multivitamínicos,polvo,1,462000mg,simisure,https://www.farmaciasdesimilares.com/simisure_diab_vainilla_462gr/p,vtex
1562,CLOROPIRAMINA 20MG/2ML SOLUCION INYECTABLE 5 AMPOLLETAS,,169.0,Antialérgico,Medicamentos,solucion,5,20mg 2ml,cloropiramina,https://www.farmaciasdesimilares.com/cloropiramina_20mg_2ml_5amp/p,vtex
1561,CLOROPIRAMINA 25 MG 20 TABLETAS,,91.0,Antialérgico,Medicamentos,tableta,20,25mg,cloropiramina,https://www.farmaciasdesimilares.com/cloropiramina_25mg_20tab/p,vtex
153,NIFEDIPINO 10 MG 20 CAPSULAS,,24.0,Antihipertensivo,Medicamentos,capsula,20,10mg,nifedipino,https://www.farmaciasdesimilares.com/nifedipino_10mg_20cap/p,vtex
1520,RASTRILLO PARA CABALLERO TRIPLE HOJA CABEZA MOVIL 1 PIEZA,,24.0,Higiene,"Higiene, curación y diagnóstico",,1,,rastrillo,https://www.farmaciasdesimilares.com/rastrillo_caball_3_hojas_1pza_cabeza_mov/p,vtex
151,NAPROXENO/PARACETAMOL 125/100MG/5ML SUSPENSION 100ML,,44.0,Analgésicos,Analgesia,suspension,,100mg 100ml 5ml,naproxeno + paracetamol,https://www.farmaciasdesimilares.com/naproxeno_para_125_100mg_5ml_susp_100ml/p,vtex
1507,SIMILESS CAFÉ 420 GR 1 PIEZA,,204.0,Peso y metabolismo,Peso y metabolismo,,1,420000mg,similess,https://www.farmaciasdesimilares.com/similess_cafe_420gr/p,vtex
147,NAPROXENO SODICO 275 MG 20 TABLETAS,,34.0,Analgésicos,Analgesia,tableta,20,275mg,naproxeno,https://www.farmaciasdesimilares.com/naproxeno_sod_275mg_20tab/p,vtex
1442,CROMOGLICATO DE SODIO SOLUCION OFTALMICA 5 ML 1 PIEZA,,47.0,Oftalmológico,Medicamentos,solucion,1,5ml,cromoglicato,https://www.farmaciasdesimilares.com/cromoglicato_de_sodio_sol_oft_5ml/p,vtex
143,METRONIDAZOL 2.5GR/100ML SUSPENSION 1 PIEZA,,27.0,Antiparasitario,Medicamentos,suspension,1,100ml 2500mg,metronidazol,https://www.farmaciasdesimilares.com/metronidazol_2_5gr_100ml_susp_120ml/p,vtex
138,METOPROLOL 100 MG 20 TABLETAS,,29.0,Antihipertensivo,Medicamentos,tableta,20,100mg,metoprolol,https://www.farmaciasdesimilares.com/metoprolol_100mg_20tab/p,vtex
1365,BALSAMO HIDRATANTE YERBABUENA BLUE MOON 4 GR 1 PIEZA,,28.0,Belleza,Cuidado de la piel y belleza,,1,4000mg,,https://www.farmaciasdesimilares.com/balsamo_hidrat_yerbabuena_4gr_blue_moon/p,vtex
136,METOCLOPRAMIDA SOLUCION ORAL GOTAS 1 PIEZA,,21.0,Funcionamiento gastrointestinal,Medicamentos,solucion,1,,metoclopramida,https://www.farmaciasdesimilares.com/metoclopramida_400mg_sol_gts_20ml/p,vtex
135,METILDOPA 250 MG 30 TABLETAS,,66.0,Antihipertensivo,Medicamentos,tableta,30,250mg,metildopa,https://www.farmaciasdesimilares.com/metildopa_250mg_30tab/p,vtex
1340,PREDNISOLONA 10MG/1ML SUSPENSION GOTAS OFTALMICAS 5 ML 1 PIEZA,,104.0,Oftalmológico,Medicamentos,suspension,1,10mg 1ml 5ml,prednisolona,https://www.farmaciasdesimilares.com/prednisolona_10mg_1ml_susp_oft/p,vtex
134,METAMIZOL SODICO / BUTILHIOSCINA 2.5G/20MG SOLUCION INYECTABLE 1 AMPOLLETA,,39.0,Analgésicos,Medicamentos,solucion,1,20mg 2500mg,metamizol + butilhioscina,https://www.farmaciasdesimilares.com/metamizol_butil_2_5g_20mg_1amp/p,vtex
131,MECLIZINA / PIRIDOXINA SOLUCION 8.33/16.66 MG GOTAS 15 ML 1 PIEZA,,29.0,Funcionamiento gastrointestinal,Medicamentos,solucion,1,15ml 16.66mg,meclizina + piridoxina,https://www.farmaciasdesimilares.com/meclizina_piridoxina_gts_15ml/p,vtex
1308,SIMIALOE JUGO ALOE VERA 240 ML 1 PIEZA,,54.0,Funcionamiento gastrointestinal,Funcionamiento gastrointestinal,,1,240ml,simialoe,https://www.farmaciasdesimilares.com/simialoe_jugo_aloe_vera_240ml/p,vtex
1282,SIMISURE POLVO SABOR VAINILLA 462 GR 1 PIEZA,,166.0,Dieta polimérica,Suplementos y multivitamínicos,polvo,1,462000mg,simisure,https://www.farmaciasdesimilares.com/simisure_pvo_vainilla_462gr/p,vtex
1280,SIMISURE POLVO SABOR CHOCOLATE 462 GR 1 PIEZA,,166.0,Dieta polimérica,Suplementos y multivitamínicos,polvo,1,462000mg,simisure,https://www.farmaciasdesimilares.com/simisure_pvo_chocolate_462gr/p,vtex
125,KETOCONAZOL 200 MG 10 TABLETAS,,27.0,Antimicótico,Medicamentos,tableta,10,200mg,ketoconazol,https://www.farmaciasdesimilares.com/ketoconazol_200mg_10tab/p,vtex
12,ALBENDAZOL 200 MG 6 TABLETAS,,13.0,Antiparasitario,Medicamentos,tableta,6,200mg,albendazol,https://www.farmaciasdesimilares.com/albendazol_200mg_6tab/p,vtex
115,GLIBENCLAMIDA 5 MG 50 TABLETAS,,16.0,Diabetes,Medicamentos,tableta,50,5mg,glibenclamida,https://www.farmaciasdesimilares.com/glibenclamida_5mg_50tab/p,vtex
104,FLUOCINOLONA CREMA 20 GR 1 PIEZA,,17.5,Dermatológico,Medicamentos,crema,1,20000mg,fluocinolona,https://www.farmaciasdesimilares.com/fluocinolona_crema_20gr/p,vtex
860,SIMICOMPLEX PROTEINAS / VITAMINAS / MINERALES SABOR CHOCOLATE POLVO 10 SOBRES,,394.01,Proteínas,Deportistas,polvo,10,,simicomplex + minerales,https://www.farmaciasdesimilares.com/prot_simicomplex_choco_10sob/p,vtex
761,GLIMEPIRIDA 2 MG 30 TABLETAS,,63.0,Diabetes,Medicamentos,tableta,30,2mg,glimepirida,https://www.farmaciasdesimilares.com/glimepirida_2mg_30tab/p,vtex
335,VITAMINAS FUTURAS MAMAS FORMULA MEJORADA 90 CAPSULAS,,151.0,Multivitamínicos,Suplementos y multivitamínicos,capsula,90,,,https://www.farmaciasdesimilares.com/simibaby_vit_fut_mamas_c_90_form_mejorada/p,vtex
3119,ACIDO ASCORBICO 300 MG POLVO EFERVESCENTE SABOR MANDARINA 10 SOBRES,,126.0,Sistema inmune,Aparato respiratorio,polvo,10,300mg,,https://www.farmaciasdesimilares.com/ac_ascorbico_300mg_10sob_efer_cboost/p,vtex
2963,LANCETAS ACCU-CHEK SOFTCLIX 25 PIEZAS,,86.0,Lancetas,Diabetes,,25,,lancetas,https://www.farmaciasdesimilares.com/lancetas_accu_chek_softclix_25pzas/p,vtex
2678,PERMETRINA 5G/100ML SOLUCION 100ML 1 PIEZA,,111.0,Piojos,"Higiene, curación y diagnóstico",solucion,1,100ml 5000mg,permetrina,https://www.farmaciasdesimilares.com/permetrina_5g_100ml_sol_100ml/p,vtex
2652,ACIDO ACETICO 0.24/1ML SOLUCION 9 ML 1 PIEZA,,73.0,Material de curación,"Higiene, curación y diagnóstico",solucion,1,1ml 9ml,,https://www.farmaciasdesimilares.com/ac_acetico_0_24_1ml_sol_9ml/p,vtex
2452,ACIDO LINOLEICO CLA XGEAR 60 CAPSULAS,,344.0,Complementos,Deportistas,capsula,60,,,https://www.farmaciasdesimilares.com/simicla_ac_linoleic_conj_60cap/p,vtex
2376,CREMA FACIAL CON ASTAXANTINA ETERNAL SECRET 50GR 1 PIEZA,,234.0,Belleza,Cuidado de la piel y belleza,crema,1,50000mg,astaxantina,https://www.farmaciasdesimilares.com/eternal_secret_crema_fac_c_astaxantina_50gr_eternal_sec_p/p,vtex
2267,TONIFICANTE CON COLAGENO HIDROLIZADO / ACIDO HIALURONICO ETERNAL SECRET 120ML 1 PIEZA,,149.0,Belleza,Cuidado de la piel y belleza,,1,120ml,tonificante + colageno,https://www.farmaciasdesimilares.com/eternal_secret_tonificante_colag_ac_hialu_120ml_eternal/p,vtex
2251,CREMA FACIAL TONO MEDIO FPS 30 PROTECCION ALTA ETERNAL SECRET  75ML 1 PIEZA,,109.01,Belleza,Cuidado de la piel y belleza,crema,1,75ml,,https://www.farmaciasdesimilares.com/eternal_secret_crema_facial_tono_medio_75ml_eternal_sec/p,vtex
2219,FORZE VF GOLD 30 CAPSULAS,,163.0,Multivitamínicos,Suplementos y multivitamínicos,capsula,30,,forze,https://www.farmaciasdesimilares.com/forze_vf_gold_30cap/p,vtex
2185,SERUM DERMO RENOVADOR CON COLAGENO HIDROLIZADO ETERNAL SECRET 50GR 1 PIEZA,,269.0,Belleza,Cuidado de la piel y belleza,,1,50000mg,serum + colageno,https://www.farmaciasdesimilares.com/eternal_secret_serum_colag_hidro_50gr_eternal_secret_p/p,vtex
2184,CREMA BLANQUEADORA Y DESMANCHADORA CON CELULAS MADRE ETERNAL SECRET 50 GR 1 PIEZA,,269.0,Belleza,Cuidado de la piel y belleza,crema,1,50000mg,blanqueadora + desmanchadora + celulas,https://www.farmaciasdesimilares.com/eternal_secret_crema_c_celulas_madre_50gr_eternal_sec/p,vtex
2183,CREMA ANTIARRUGAS 40+ 50 GR ETERNAL SECRET  1 PIEZA,,234.0,Belleza,Cuidado de la piel y belleza,crema,1,50000mg,antiarrugas,https://www.farmaciasdesimilares.com/eternal_secret_crema_antiarrugas_40_50gr_eternal_sec/p,vtex
2106,DESMAQUILLANTE BIFASICO ROSTRO Y CONTORNO DE OJOS ETERNAL SECRET 120ML 1 PIEZA,,139.0,Belleza,Cuidado de la piel y belleza,,1,120ml,desmaquillante + contorno,https://www.farmaciasdesimilares.com/eternal_secret_desmaquillante_bifasic_120ml_eternal_sec/p,vtex
1481,CREMA AREA VARICES Y PIERNAS CANSADAS PARA EMBARAZO 480 ML 1 PIEZA,,107.01,Dermatológico,Cuidado de la piel y belleza,crema,1,480ml,piernas,https://www.farmaciasdesimilares.com/crema_varices_piernas_cansadas_480ml/p,vtex
1091,SIMIBROX D MALTITOL Y MEZCLA DE HIERBAS SIN AZUCAR JARABE 240 ML 1 PIEZA,,59.0,Gripa y tos,Aparato respiratorio,jarabe,1,240ml,simibrox + mezcla,https://www.farmaciasdesimilares.com/simibrox_d_s_azucar_jbe_240ml/p,vtex
4556,DEXPANTENOL 5% GEL OFTALMICO 10 GR,,489.0,Oftalmológico,Medicamentos,gel,,10000mg,dexpantenol,https://www.farmaciasdesimilares.com/dexpantenol_5_gel_oft_10g/p,vtex
4553,PARACETAMOL/DEXTROMETORFANO/ FENILEFRINA/ POLVO 10 GR 6 SOBRES,,149.0,Antigripal,Aparato respiratorio,polvo,6,10000mg,paracetamol + dextrometorfano + fenilefrina,https://www.farmaciasdesimilares.com/paracetamol-dextro-fenil-_pvo_10gr_6sob/p,vtex
4494,DIMENHIDRINATO 250 MG/100 ML JARABE INFANTIL 120 ML,,79.0,Funcionamiento gastrointestinal,Funcionamiento gastrointestinal,jarabe,,100ml 120ml 250mg,dimenhidrinato,https://www.farmaciasdesimilares.com/dimenhidrinato_250mg-100ml_jbe_inf_120ml/p,vtex
4358,VENDAS ADHESIVA NIÑOS WARNER 30 PIEZAS,,26.0,Material de curación,"Higiene, curación y diagnóstico",,30,,vendas,https://www.farmaciasdesimilares.com/vendas_adhesiva_ninos_warner_30pzas/p,vtex
4309,GEL DENTAL FRESA 75ML FLUOXYTIL INFANTIL,,196.01,Higiene,"Higiene, curación y diagnóstico",gel,,75ml,fresa,https://www.farmaciasdesimilares.com/gel_dental_fresa_75ml_fluoxytil_inf/p,vtex
4301,GUAIFENESINA/OXOLAMINA JARABE 140ML INFANTIL HISTIACIL,,149.0,Gripa y tos,Aparato respiratorio,jarabe,,140ml,guaifenesina + oxolamina,https://www.farmaciasdesimilares.com/guaifen-oxola_jbe_140ml_inf_histiacil/p,vtex
4272,APIXABAN 2.5MG 20 TABLETAS ELICUIS,,609.0,Medicamentos éticos,Medicamentos,tableta,20,2.5mg,apixaban,https://www.farmaciasdesimilares.com/apixaban_2-5mg 20tab_elicuis/p,vtex
4265,GOMITAS GLUCOSAMINA/CONDROITINA 60 PIEZAS MULTIGOMI,,189.0,Huesos y articulaciones,Analgesia,,60,,gomitas + condroitina,https://www.farmaciasdesimilares.com/gomitas_gluco-condroi_60pzas_multigomi/p,vtex
3729,RASURADORA DE CABALLERO ELECTRICA 1 PIEZA,,499.0,Higiene,"Higiene, curación y diagnóstico",,1,,rasuradora,https://www.farmaciasdesimilares.com/rasuradora_de_caballero_electrica_1pza/p,vtex
4248,SIMIVF KIDS FORTE JARABE 240ML,,92.0,Multivitamínicos,Suplementos y multivitamínicos,jarabe,,240ml,simivf,https://www.farmaciasdesimilares.com/simivf_kids_forte_jbe_240ml/p,vtex
4246,FORMULA LACTEA 6-12MESES 230GR NAN 2,,104.0,Fórmulas infantiles,Bebés,,,230000mg,lactea,https://www.farmaciasdesimilares.com/formula_lactea_6-12meses_230gr_nan_2/p,vtex
4243,PROPOLEO/MIEL 10% SOLUCION 40ML SPRAY BUCAL,,89.0,Gripa y tos,Aparato respiratorio,solucion,,40ml,propoleo,https://www.farmaciasdesimilares.com/propoleo_miel_10_sol_40ml_spray_bucal/p,vtex
4242,BALSAMO LABIAL LABELLO 1 PIEZA,,79.0,Belleza,Cuidado de la piel y belleza,,1,,,https://www.farmaciasdesimilares.com/balsamo_labial_labello_1pza/p,vtex
4238,SNACK ANTIOXIDANTES 70GR NATURES HEART,,34.0,Multivitamínicos,Suplementos y multivitamínicos,,,70000mg,snack,https://www.farmaciasdesimilares.com/snack_antioxidantes_70gr_natures_heart/p,vtex
4217,GOMITAS MIX DE HONGOS DIA TRAVIS 60 PIEZAS,,259.0,Memoria y rendimiento,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_mix_de_hongos_dia_travis_60pza/p,vtex
4218,GOMITAS MIX DE HONGOS NOCHE TRAVIS 60 PIEZAS,,259.0,Relajante,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_mix_de_hongos_noche_travis_60pza/p,vtex
4213,ATORVASTATINA/EZETIMIBA 10MG/10MG 30TABLETAS,,549.0,Hipolipemiante,Medicamentos,,30,10mg,atorvastatina + ezetimiba,https://www.farmaciasdesimilares.com/atorvastatina_ezetimiba_10mg_10mg_30tab/p,vtex
4185,NICOTINAMIDA RIBOSA/ARANDANO/MAGNESIO/ RESVERATROL POLVO 68GR,,319.0,Multivitamínicos,Suplementos y multivitamínicos,polvo,,68000mg,nicotinamida + arandano + magnesio + resveratrol,https://www.farmaciasdesimilares.com/nad_arandano_magnesio_resv_polvo_68gr/p,vtex
4183,DIOSMECTITA 3 G 8 SOBRES SUSPENSION IPRIKENE CACAO,,299.0,Antidiarreico,Funcionamiento gastrointestinal,sobre,8,3000mg,diosmectita,https://www.farmaciasdesimilares.com/diosmectita_3g_8_sob_susp_iprikene_cacao/p,vtex
4150,METFORMINA/EMPAGLIFLOZINA 850MG/12.5MG 30 TABLETAS,,1131.0,Diabetes,Medicamentos,tableta,30,12.5mg 850mg,metformina + empagliflozina,https://www.farmaciasdesimilares.com/metformina_empagli_850mg_12_50mg_30tab/p,vtex
4101,TROXERUTINA/CUMARINA 30 TABLETAS VENALOT DEPOT,,659.0,Flebotónico,Medicamentos,tableta,30,,troxerutina + cumarina,https://www.farmaciasdesimilares.com/troxerutina_cumarina_30tab_venalot_depot/p,vtex
4092,SEMAGLUTIDA 7MG 30 TABLETAS RYBELSUS,,3599.0,Diabetes,Medicamentos,tableta,30,7mg,semaglutida,https://www.farmaciasdesimilares.com/semaglutida_7mg_30tab_rybelsus/p,vtex
4104,PARACETAMOL 80MG 30 TABLETAS MASTICABLES MEJORALITO,,72.0,Analgésicos,Analgesia,tableta,30,80mg,paracetamol,https://www.farmaciasdesimilares.com/paracetamol_80mg_30_tab_mast_mejoralito/p,vtex
4088,CARAMELOS VITAMINA C/D/ZINC ZERO 10 PIEZAS BONDAD,,39.0,Gripa y tos,Aparato respiratorio,,10,,caramelos,https://www.farmaciasdesimilares.com/caramelos_vitc_dzinc_zero_10pzas_bondad/p,vtex
4056,GEL MENTOL 5% ROLL ON 65ML,,129.0,Analgésicos,Analgesia,gel,,65ml,mentol,https://www.farmaciasdesimilares.com/gel_mentol_5_roll_on_65ml/p,vtex
4053,CALCIO/VITAMINA D3 20 TABLETAS EFERVESCENTES TUBO LIMON,,99.01,Huesos y articulaciones,Analgesia,tableta,20,,calcio,https://www.farmaciasdesimilares.com/calcio_vitd3 20tab_eferv_tubo_limon/p,vtex
4052,MAGNESIO 125MG 20 TABLETAS EFERVESCENTES TUBO NARANJA,,99.01,Multivitamínicos,Suplementos y multivitamínicos,tableta,20,125mg,magnesio,https://www.farmaciasdesimilares.com/magnesio 125mg_20tab_eferv_tubo_naranja/p,vtex
4031,GOMITAS LUTEINA/VITAMINA E 60PZAS MULTIGOMI,,189.0,Multivitamínicos,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_luteina_vit_e_60pzas_multigomi/p,vtex
4009,HIALURONATO/OXIMETAZOLINA 2MG/0.25MG SOLUCION OFTALMICA 10ML,,75.0,Oftalmológico,Medicamentos,solucion,,0.25mg 10ml 2mg,hialuronato + oximetazolina,https://www.farmaciasdesimilares.com/hialuro_oximetazo_2mg_0_25mg_sol_oft10ml/p,vtex
4008,PARACETAMOL/IBUPROFENO 500MG/200MG 20 TABLETAS,,184.0,Analgésicos,Medicamentos,tableta,20,200mg 500mg,paracetamol + ibuprofeno,https://www.farmaciasdesimilares.com/paracetamol_ibuprofeno_500mg_200mg_20tab/p,vtex
3995,CLOTRIMAZOL/ DEXAMETASONA 1GR/0.04GR CREMA 30 GR GENERICO,,69.0,Antimicótico,Medicamentos,crema,,1000mg 30000mg 40mg,clotrimazol + dexametasona,https://www.farmaciasdesimilares.com/clotrim_dexam_1g_0_04g_crem30gr_gen/p,vtex
3944,CORRECTOR IMPERFECCIONES 15GR SIMISKIN,,199.0,Dermatológico,Cuidado de la piel y belleza,,,15000mg,corrector,https://www.farmaciasdesimilares.com/corrector_imperfecciones_15gr_simiskin/p,vtex
3937,CAMARA ESPACIADORA INFANTIL 1 - 10 AÑOS,,546.0,Material de curación,"Higiene, curación y diagnóstico",,,,camara,https://www.farmaciasdesimilares.com/camara_espaciadora_infantil_1_10_anos/p,vtex
3873,LEVODROPROPIZINA / AMBROXOL 0.6/0.3GR/100ML SOLUCION 120ML,,84.0,Aparato respiratorio,Medicamentos,solucion,,100ml 120ml 300mg,levodropropizina + ambroxol,https://www.farmaciasdesimilares.com/levodo_ambroxol_06_03gr_100ml_sol120ml/p,vtex
3931,GOMITAS MIX DE HONGOS MULTIGOMI 60 PIEZAS,,129.0,Multivitamínicos,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_mix_de_hongos_multigomi_60pza/p,vtex
3928,SERUM DESPIGMENTANTE 30GR ETERNAL SECRET,,389.0,Belleza,Cuidado de la piel y belleza,,,30000mg,serum,https://www.farmaciasdesimilares.com/eternal_secret_serum_despigmentante_30gr_eternal_secret/p,vtex
3926,DEXLANSOPRAZOL 60MG 7 CAPSULAS LIBERACION RETARDADA TAKEDA,,381.0,Funcionamiento gastrointestinal,Medicamentos,capsula,7,60mg,dexlansoprazol,https://www.farmaciasdesimilares.com/dexlansoprazol_60mg_7_cap_lr_takeda/p,vtex
3925,MAGALDRATO/DIMETICONA 8G/1G/100ML TAKEDA,,179.0,Gastritis,Funcionamiento gastrointestinal,,,1000mg 100ml 8000mg,magaldrato + dimeticona,https://www.farmaciasdesimilares.com/malgadrato_dimet_8g_1g_100ml_takeda/p,vtex
3923,IBUPROFENO / DIFENHIDRAMINA 200MG/25MG 10 CAPSULAS GEL,,99.0,Analgésicos,Analgesia,capsula,10,200mg 25mg,ibuprofeno + difenhidramina,https://www.farmaciasdesimilares.com/ibuprofeno_difenhid_200mg_25mg_10cap_gel/p,vtex
3899,CHUPON BEBE 0-6 MESES NIÑO 1 PIEZA AVENT,,139.0,Accesorio,Bebés,,1,,chupon,https://www.farmaciasdesimilares.com/chupon_bebe_o_6meses_nino_1pza_avent/p,vtex
3897,BALSAMO CALMANTE CON CANNABIDIOL CBD 50MG 90GR,,329.0,Analgésicos,Analgesia,,,50mg 90000mg,cannabidiol,https://www.farmaciasdesimilares.com/balsamo_calmante_c_cannabidiol_50mg_90gr/p,vtex
277,SAW PALMETTO 160MG 60CAPSULAS,,209.0,Medicamentos éticos,Medicamentos,,60,160mg,,https://www.farmaciasdesimilares.com/serenoa_repens_160mg_60_cap/p,vtex
3878,MELISSA / GUAYABA 275MG/3.33MG 30 CAPSULAS,,159.0,Colitis,Funcionamiento gastrointestinal,capsula,30,275mg 3.33mg,melissa + guayaba,https://www.farmaciasdesimilares.com/melissa_guayaba_275mg_333mg_30cap/p,vtex
3846,JABON AVENA MIEL 100GR SIMIPLANETA,,40.0,Higiene,"Higiene, curación y diagnóstico",,,100000mg,avena,https://www.farmaciasdesimilares.com/jabon_avena_miel_100gr_simiplaneta/p,vtex
3845,SHAMPOO SOLIDO PARA CABELLO 80GR SIMIPLANETA,,89.0,Higiene,"Higiene, curación y diagnóstico",,,80000mg,solido,https://www.farmaciasdesimilares.com/shampoo_solido_p_cabello_80gr_simiplanet/p,vtex
3843,LANCETAS ON CALL PLUS 100 PIEZAS,,129.0,Lancetas,Diabetes,,100,,lancetas,https://www.farmaciasdesimilares.com/lancetas_on_call_plus_100pzas/p,vtex
3841,GLUCOMETRO ON CALL PLUS 1 PIEZA,,449.0,Glucómetros,Diabetes,,1,,glucometro,https://www.farmaciasdesimilares.com/glucometro_on_call_plus_1pza/p,vtex
3828,NORFLOXACINO / FENAZOPIRIDINA 400/100MG 16 TABLETAS,,199.0,Antibiótico,Medicamentos,tableta,16,100mg,norfloxacino + fenazopiridina,https://www.farmaciasdesimilares.com/norfloxac_fenazop_400_100mg_16tab/p,vtex
3785,FEBUXOSTAT 80MG 28 TABLETAS,,599.0,Medicamentos éticos,Medicamentos,tableta,28,80mg,febuxostat,https://www.farmaciasdesimilares.com/febuxostat_80mg_28tab/p,vtex
3763,SUERO FACIAL SUPEROXIDO DISMUTASA 30GR ETERNAL,,359.0,Belleza,Cuidado de la piel y belleza,,,30000mg,suero,https://www.farmaciasdesimilares.com/eternal_secret_suero_fac_superoxido_dismut_30gr_eternal/p,vtex
3741,CREMA KARITE ETERNAL CUERPO / MANOS 250ML 1 PIEZA,,159.0,Belleza,Cuidado de la piel y belleza,crema,1,250ml,karite + manos,https://www.farmaciasdesimilares.com/eternal_secret_crema_de_karite_cuerpo_y_manos/p,vtex
3737,METFORMINA / VILDAGLIPTINA  1000MG/50MG 30 COMPRIMIDOS,,429.0,Diabetes,Medicamentos,tableta,30,1000mg 50mg,metformina + vildagliptina,https://www.farmaciasdesimilares.com/metforminavilda_1000mg50mg_30comp/p,vtex
3735,ALLEGRA D ANTIHISTAMINICO PARA CONGESTION NASAL Y ALERGIAS 10 TABLETAS,,389.0,Antigripal,Medicamentos,tableta,10,,allegra + alergias,https://www.farmaciasdesimilares.com/fexofena_fenil_60mg_25mg_10tab_allegra_d/p,vtex
3649,PEZONERA DE SILICON SIMIBABY 2 PIEZAS,,96.0,Lactancia,Bebés,,2,,pezonera,https://www.farmaciasdesimilares.com/simibaby_pezonera_de_silicon_simibaby_2pzas/p,vtex
3064,BENZOCAINA 0.1/1G GEL SABOR UVA SIMI BABY,,71.0,Analgésicos,Analgesia,gel,,1000mg,benzocaina,https://www.farmaciasdesimilares.com/benzocaina_0_1_1g_gel_ sab_uva_simi_baby/p,vtex
3481,BALSAMO FRIO CON EXTRACTO AISLADO DE CANNABIDIOL CBD / ALOE VERA /ARNICA / MANZANILLA 90 GR 1 PIEZA,,309.0,Analgésicos,Analgesia,,1,90000mg,extracto + arnica + manzanilla,https://www.farmaciasdesimilares.com/balsamo_fri_ccannabidiol_cbd_50mg_90gr/p,vtex
2984,TEOFILINA / AMBROXOL .7/.15 GR SOLUCION 150 ML 1 PIEZA,,59.0,Aparato respiratorio,Medicamentos,solucion,1,15000mg 150ml,teofilina + ambroxol,https://www.farmaciasdesimilares.com/teofilinaambrox_sol_150ml/p,vtex
2819,PREDNISOLONA 1MG/1ML SOLUCION 100 ML 1 PIEZA,,219.0,Antiinflamatorio,Medicamentos,solucion,1,100ml 1mg 1ml,prednisolona,https://www.farmaciasdesimilares.com/prednisolona_1mg1ml_100ml_sol/p,vtex
3615,COMBO GEL DENTAL 50 ML + DEDAL SIMIBABY,,59.0,Accesorio,Bebés,gel,,50ml,combo,https://www.farmaciasdesimilares.com/simibaby_combo_gel_dental_50ml_dedal_simibaby/p,vtex
3612,ASPIRADOR NASAL SIMIBABY 1 PIEZA,,134.0,Accesorio,Bebés,,1,,aspirador,https://www.farmaciasdesimilares.com/simibaby_aspirador_nasal_simibaby_1pza/p,vtex
