estado,match,sku,nombre,marca,categoria,ean,src,off_name,brands,img
"MISS","http 404","EQ-AMS503","Sitagliptina 14 Comp 100 Mg","","Medicamentos","7501349010048","","","",""
"MISS","http 404","FC-60101521","Soft Lub Pleasure 56.7 g","Vitacilina","Producto","7506460101521","","","",""
"MISS","http 404","FC-09749063","Sol Sun protector solar facial crema hidratacion profunda","Sol Sun","Cuidado personal","7502009749063","","","",""
"MISS","http 429","EQ-AVT216","Soltadol 10 Tab 750 Mg","","Medicamentos","7502209858084","","","",""
"MISS","http 404","FC-25100116","Solucion CS PiSA cloruro de sodio 0.9% 250 mL","PiSA","Hidratación","7501125100116","","","",""
"MISS","http 404","FC-25100123","Solucion CS PiSA cloruro de sodio 0.9% 500 mL","PiSA","Dispositivo médico","7501125100123","","","",""
"MISS","http 429","FMX-503320","Solucion-Pisa Cs 0.9 C/1000 Ml","PISA","Medicamentos","7501125100130","","","",""
"MISS","http 429","EQ-SON256","Sonblefan S 1 Cma .100 G/ 40 G","SON'S","Medicamentos","7502001166592","","","",""
"MISS","http 404","FC-54054221","Splash Tears Sol oftálmica","Splash Tears","Otro","736085405422","","","",""
"MISS","http 404","FC-23001331","Sr. Ting pomada (ácido bórico)","TING","Producto","7501072300133","","","",""
"MISS","http 429","EQ-ACC066","Steryx 30 Tab 5 Mg","Accord","Otro","7506335700019","","","",""
"MISS","http 404","FC-33954740","Suero Pedialyte Sr Manzana","Pedialyte","Bebidas","7501033954740","","","",""
"MISS","http 404","FC-33961373","Suero Pedialyte Sr fresa","Pedialyte","Bebidas","7501033961373","","","",""
"MISS","http 429","FC-40035395","Suerox 8 Iones Coco 630 ML","Suerox","Bebidas","6502400353952","","","",""
"MISS","http 429","FC-00744481","Suerox 8 Iones Coco Piña 630 ML","Suerox","Bebidas","6502400744481","","","",""
"MISS","http 429","FC-40032264","Suerox 8 Iones Eresa-Kiwi 630 ML","Suerox","Bebidas","6502400322644","","","",""
"MISS","http 404","FC-40066306","Suerox 8 Iones Fresa 630 ML","Suerox","Bebidas","6502400663068","","","",""
"MISS","http 429","FC-00661391","Suerox 8 Iones Frutos Rojos 630 ML","Suerox","Bebidas","6502400661391","","","",""
"MISS","http 404","FC-40032325","Suerox 8 Iones Lima Limón 630 ML","Suerox","Bebidas","6502400323252","","","",""
"MISS","http 404","FC-00322571","Suerox 8 Iones Manzana 630 ML","Suerox","Bebidas","6502400322571","","","",""
"MISS","http 404","FC-40032295","Suerox 8 Iones Mora Azul 630 ML","Suerox","Bebidas","6502400322958","","","",""
"MISS","http 404","FC-00323011","Suerox 8 Iones Naranja Mandarina 630 ML","Suerox","Bebidas","6502400323011","","","",""
"MISS","http 429","FC-40032271","Suerox 8 Iones Uva 630 ML","Suerox","Bebidas","6502400322712","","","",""
"MISS","http 404","FC-40074455","Suerox 8 Iones Uva Mora Azul 630 ML","Suerox","Bebidas","6502400744552","","","",""
"MISS","http 429","FC-00721541","Suerox Vitamins Manzana V-Limón 630 ML","Suerox","Bebidas","6502400721541","","","",""
"MISS","http 404","FC-00721471","Suerox Vitamins Naranja Mango 630 ML","Suerox","Bebidas","6502400721471","","","",""
"MISS","http 404","FC-49020337","Sulindaco 200 mg","AMSA / PISA","Medicamentos","7501349020337","","","",""
"MISS","http 429","FC-18754259","Supratex (Levodropropizina) jarabe 120 mL","MAVI","Respiratorio","785118754259","","","",""
"MISS","http 429","FC-1FFBB505","Supratex levodropropizina jarabe 120 mL","Supratex","Respiratorio","785118754242","","","",""
"MISS","http 429","FC-79400556","Syncol (Paracetamol)","Sanfer","Analgésico","7501070600556","","","",""
"MISS","http 404","FC-34092301","Syncol Max tabletas","Syncol Max","Analgésico","7501070600730","","","",""
"MISS","http 404","FC-65054135","TUMS","TUMS","Botiquín","7501065054043","","","",""
"MISS","http 429","FC-08485408","Tabcin 500 C/12","Tabcin","Respiratorio","7501008485408","","","",""
"MISS","http 429","FC-08485316","Tabcin efervescente C/12","Tabcin","Respiratorio","7501008485316","","","",""
"MISS","http 404","FMX-303355","Taflavix Frasco C/40","SALUD NATURAL","Suplemento","714908105940","","","",""
"MISS","http 404","FC-61111501","Talco Desodorante ODolex","Odolex","Higiene","7501361111501","","","",""
"MISS","http 404","FC-61124013","Talco Desodorante Odolex Fresh","Odolex","Higiene","7501361124013","","","",""
"MISS","http 404","FC-61123009","Talco Desodorante Odolex Naturals","Odolex","Higiene","7501361123009","","","",""
"MISS","http 404","FC-06217461","Talco Desodorante Rexona Effi Fresh","Rexona","Higiene","7506306217461","","","",""
"MISS","http 404","FC-72300171","Talco Desodorante Ting polvo","Ting","Cuidado personal","7501072300171","","","",""
"MISS","http 404","FC-06257597","Talco Para Pies Rexona Efficient Orig","Rexona","Higiene","7506306257597","","","",""
"MISS","http 404","FC-35908130","Talco para bebé Mennen azul","Mennen","Higiene","7501035908130","","","",""
"MISS","http 404","FC-35908116","Talco para bebé Mennen azul chico","Mennen","Higiene","7501035908116","","","",""
"MISS","http 404","FC-35908147","Talco para bebé Mennen rosa","Mennen","Higiene","7501035908147","","","",""
"MISS","http 404","FC-56360429","Talco para pies Rexona Efficient Orig","Genérico","Higiene","7501056360429","","","",""
"MISS","http 404","EQ-BEA403","Tamsulosina 20 Caps 0.4 Mg","","Medicamentos","7502209851528","","","",""
"MISS","http 429","EQ-NUC034","Tefilinb 28 Tab 2 Mg","","Medicamentos","7506353200645","","","",""
"MISS","http 404","FC-03406600","Tela Adhesiva Impermeable Quirmex","Quirmex","Botiquín","7503003406600","","","",""
"MISS","http 404","FC-03406501","Tela Adhesiva Impermeable Quirmex","Quirmex","Botiquín","7503003406501","","","",""
"MISS","http 404","FC-34063651","Tela Adhesiva Impermeable Quirmex","Quirmex","Botiquín","7503003406365","","","",""
"MISS","http 404","FC-34062421","Tela adhesiva Impermeable Quirmex","Quirmex","Botiquín","7503003406242","","","",""
"MISS","http 404","EQ-ULT224","Telmisartan, Hidroclo 14 Tab 80/12.5 Mg","","Hipertensión","7502216803244","","","",""
"MISS","http 429","EQ-AMS221","Telmisartán 28 Tab 80 Mg","AMSA","Hipertensión","7501349025806","","","",""
"MISS","http 404","FC-49025844","Telmisartán 40 mg","AMSA / PISA","Hipertensión","7501349025844","","","",""
"MISS","http 429","FC-83142308","Tempire (Paracetamol) gotas 100 mg/mL","Collins","Analgésico","0780083142308","","","",""
"MISS","http 404","FC-58792792","Tempra","Tempra","Analgésico","7501058792792","","","",""
"MISS","http 404","FC-54521161","Tempra 500 mg","Tempra","Analgésico","7501095452116","","","",""
"MISS","http 429","FC-54525051","Tempra Forte C/24","Tempra","Analgésico","7501095452505","","","",""
"MISS","http 429","FC-50724298","Tempra jarabe Infantil","Tempra","Analgésico","7501058714305","","","",""
"MISS","http 429","EQ-HIS075","Terfhicid 40 Caps 100 Mg","Farnmaceutica Hispanoamerica","Antibiótico","7502213042325","","","",""
"MISS","http 404","FC-86708021","Termómetro Digital Protec","Protec","Botiquín","7501048670802","","","",""
"MISS","http 429","FC-5008473","Theraflu TD Limon Resfriado Severo C/10 sobres","Theraflu","Respiratorio","7501065008473","","","",""
"MISS","http 404","EQ-LIF039","Tiniazol 1 Shampoo 2g/120 Ml","Liferpal","Higiene","7501836000927","","","",""
"MISS","http 404","FC-41500096","Tiraleche de cristal","DAN","Botiquín","7501441500096","","","",""
"MISS","http 404","FC-43427754","Toallas Kotex Nocturna Ext Largo cn alas","Kotex","Higiene","7501943427754","","","",""
"MISS","http 404","FC-17360604","Toallas Kotex Regular Flujo Amb","Kotex","Higiene","7501017360604","","","",""
"MISS","http 404","FC-19006371","Toallas Saba Invisible con alas C/10","Saba","Higiene","7501019006371","","","",""
"MISS","http 404","FC-85800198","Toallitas Bebin Super","Bebin Super","Higiene","6195858001980","","","",""
"MISS","http 404","FC-85103015","Toallitas Humedas Bebin Super","Bebin Super","Higiene","6195851030154","","","",""
"MISS","http 404","FC-56034041","Toallitas húmedas Escudo antibacterial","Escudo","Higiene","7506425603404","","","",""
"MISS","http 404","FC-43454873","Toallitas húmedas Huggies Cuidado Humectante","Huggies","Higiene","7501943454873","","","",""
"MISS","http 404","FC-43471900","Toallitas húmedas KleenBebé Absorsec","KleenBebé","Higiene","7501943471900","","","",""
"MISS","http 429","FC-00005823","Tobramicina / Dexametasona solución oftálmica 3-1 mg/mL","Grin","Medicamentos","0008400005823","","","",""
"MISS","http 404","EQ-VIC030","Tofel 10 Tab 50/500 Mg","Victory","Analgésico","656599040226","","","",""
"MISS","http 404","FC-88579615","Topron nifuroxazida 400 mg C/16","Topron","Medicamentos","7501088579615","","","",""
"MISS","http 404","FC-34067851","Torundas de algodon Quirmex","Quirmex","Botiquín","7503003406785","","","",""
"MISS","http 404","EQ-MAV322","Traditor Indometacina, Betametasona","Maver","Antiinflamatorio","7502009746932","","","",""
"MISS","no_esta","FC-70612368","Treda antidiarreico C/20","Treda","Gastro","7501070612368","","","",""
"MISS","http 404","FC-71829601","Tribedoce 50000 UI","Bruluart","Medicamentos","7501537182960","","","",""
"MISS","http 404","FC-37163266","Tribedoce Compuesto Dx","Bruluart","Analgésico","7501537163266","","","",""
"MISS","no_esta","FC-37164713","Tribedoce Compuesto grageas","Bruluart","Analgésico","7501537164713","","","",""
"MISS","http 429","FC-88947797","Tribedoce Tabletas","Tribedoce Bruluagsa","Vitaminas","7502208894779","","","",""
"MISS","http 404","EQ-STR008","Trociletas-B Limon. 12 Tab 2.5/10 Mg","","Medicamentos","7501547522145","","","",""
"MISS","http 404","FC-86A95D07","Tropharma Eitromicina 500 mg","Tropharma","Antibiótico","7503003134268","","","",""
"MISS","http 404","FC-40010712","Tukol-D jarabe Adulto","Tukol-D","Respiratorio","6502400107128","","","",""
"MISS","http 404","FC-00315021","Tukol-D jarabe infantil","Tukol-D","Respiratorio","6502400315021","","","",""
"MISS","http 429","FC-1DAD5EF1","Tusilen adulto jarabe","Tusilen","Respiratorio","7502209810365","","","",""
"MISS","http 404","EQ-AVT135","Tusilen pediátrico jarabe 118 mL","Avitus","Respiratorio","7502209810358","","","",""
"MISS","http 404","FC-75354321","Tylenol","Tylenol","Analgésico","7501007535432","","","",""
"MISS","http 429","FC-40006647","Ultra Bengue Gel","Ultra Bengue","GENERAL","6502400066470","","","",""
"MISS","http 429","EQ-MAI078","Urezol 20 Tab 100 Mg","MAVI","Otro","785118752477","","","",""
"MISS","http 429","FC-D06E54FE","Valclan","Valclan","Antibiótico","7503000422795","","","",""
"MISS","http 404","FC-01007199","Valclan 500 mg / 125 mg Caja con 10 tabletas Wandel","Wandel","Antibiótico","7503001007199","","","",""
"MISS","http 404","FC-01007250","Valclan 875 mg / 125 mg Caja con 10 tabletas Wandel","Wandel","Antibiótico","7503001007250","","","",""
"MISS","http 429","FC-D11D586A","Valgab 3 jarabe 6 mL","Valgab","Alergia","7501573907688","","","",""
"MISS","http 404","FC-BE2ACF63","Valnait cápsulas valeriana","Valnait","Otro","7501590285004","","","",""
"MISS","http 429","EQ-WAN013","Vandix 1 Susp 250mg/5/75 Ml","Wandel","Antibiótico","7503001007069","","","",""
"MISS","http 404","FC-4C621D07","Vanmoxol","Wandel","Respiratorio","7503001007205","","","",""
"MISS","http 404","FC-56323066","Vaseline FaseLine puro","Vaseline","Cuidado personal","7506306249356","","","",""
"MISS","http 404","FC-29003221","Vaso Recolector Para Muestras Quirmex capacidad 120 mL","Quirmex","Botiquín","7506552900322","","","",""
"MISS","http 429","FC-03388008","Velatuss levodropropizina jarabe 120 mL","Velatuss","Respiratorio","7502003388008","","","",""
"MISS","http 404","FC-48691104","Venda Elastica Protec 15 cm x 5 m","Protec","Botiquín","7501048691104","","","",""
"MISS","http 404","FC-48690800","Venda Elástica Protec 5 cm x 5 m","Protec","Botiquín","7501048690800","","","",""
"MISS","http 404","FC-48690909","Venda Elástica Protec 7 cm x 5 m","Protec","Botiquín","7501048690909","","","",""
"MISS","http 404","FC-34067471","Venda Quirmex 10 cm","Quirmex","Botiquín","7503003406747","","","",""
"MISS","http 404","FC-48640775","Venda de yeso 10 cm x 2.75 m","Protec","Botiquín","7501048640775","","","",""
"MISS","http 404","FC-48640799","Venda de yeso 15 cm x 2.75 m","Protec","Botiquín","7501048640799","","","",""
"MISS","http 404","FC-46640629","Venda de yeso 20 cm x 2.75 m","Protec","Botiquín","7501048640829","","","",""
"MISS","http 404","FC-48640751","Venda de yeso 5 cm x 2.75 m","Protec","Botiquín","7501048640751","","","",""
"MISS","http 404","FC-48691005","Venda elástica Protec 10 cm x 5 m","Protec","Botiquín","7501048691005","","","",""
"MISS","http 404","FMX-302168","Venda/Stick 5 Cm X 4.5 M C/1 Azul","CODIFARMA","Dispositivo médico","7506484500126","","","",""
"MISS","http 404","EQ-MAV307","Veratrin 20 Caps 215/25/0.75 Mg","","Medicamentos","7502009746420","","","",""
"MISS","http 429","FC-09747366","Veridex ivermectina 6 mg C/4","Veridex","Medicamentos","7502009747366","","","",""
"MISS","http 404","EQ-NOV025","Vermisen 6 Tab 200 Mg","Novag","Antibiótico","7501075715927","","","",""
"MISS","http 404","EQ-MAV206","Versalver 30 Comp 80 Mg","","Medicamentos","7502009744839","","","",""
"MISS","http 404","FC-35246309","Vick Drops jengibre pastillas C/20","Vick","Botiquín","7500435246309","","","",""
"MISS","http 429","FC-36006042","Virindrez Adulto (Oximetazolina) 0.050%","Liferpal MD","Respiratorio","7501836006042","","","",""
"MISS","http 404","FC-36006028","Virindrez Infantil (Oximetazolina) 0.025%","Liferpal MD","Respiratorio","7501836006028","","","",""
"MISS","http 404","FC-0287855","Vita Kid-C jarabe vitamina C naranja 240 ml","Vita Kid-C","Vitaminas","7501590287855","","","",""
"MISS","http 404","FC-03430721","Vitacilina 28 Crema","Vitacilina","GENERAL","7502250343072","","","",""
"MISS","http 404","FC-12225164","Vitacilina Bebé Pomada","Vitacilina","GENERAL","3543122251648","","","",""
"MISS","http 404","FC-03405381","Vitacilina Ungüento","Vitacilina","GENERAL","7502250340538","","","",""
"MISS","http 404","FC-76000284","Vitacilina agua micelar agua rosas","Vitacilina","Cuidado personal","7506376000284","","","",""
"MISS","http 404","FC-76000277","Vitacilina crema humectante","Vitacilina","GENERAL","7506376000277","","","",""
"MISS","http 429","EQ-SOF041","Vixgoplisol 60 Tab 500 Mg","Solfrán","Medicamentos","7502274791163","","","",""
"MISS","http 404","FMX-302906","Vizano Capsulas C/30","CMD","Vitaminas","7501590288838","","","",""
"MISS","http 429","FC-74792047","Voldratol Electrolitos sabor natural, sobre 27.9 g","Solfran","Hidratación","7502274792047","","","",""
"MISS","http 404","FC-74792061","Voldratol Electrolitos sabor uva, sobre 28.14 g","Solfran","Hidratación","7502274792061","","","",""
"MISS","http 404","EQ-COL239","Volfenac Gel 1 Gel 2.32g/100 G","","Medicamentos","0780083149024","","","",""
"MISS","http 429","FC-03388107","Vomisin (Dimenhidrinato) 50 mg","Rayere","Medicamentos","7502003388107","","","",""
"MISS","http 429","EQ-BIO058","Wadil 30 Tab 500/5 Mg","","Medicamentos","7501573900252","","","",""
"MISS","http 404","FC-01007656","Wamindel (Paracetamol) gotas 100 mg/mL","Wandel","Analgésico","7503001007656","","","",""
"MISS","http 429","FC-01007663","Wamindel (Paracetamol) solución infantil 3.2 g/100 mL","Wandel","Analgésico","7503001007663","","","",""
"MISS","http 404","FC-50D044FF","Wermy","Wermy","Otro","7502240450780","","","",""
"MISS","http 404","FC-759A5EF9","Wermy","Wermy","Otro","7502240450773","","","",""
"MISS","http 404","FC-69A3C416","Wexpec","Wexpec","Respiratorio","7503001007694","","","",""
"MISS","http 404","EQ-GEP049","X-Trid 12 Caps 15mg/5mg/2mg/250mg","GEL pharma","Medicamentos","7502227427392","","","",""
"MISS","http 404","FC-00525451","XL-3 C/10","XL-3","Respiratorio","6502400525451","","","",""
"MISS","http 404","FC-40017100","XL-3 VR C/24","XL-3","Respiratorio","6502400171006","","","",""
"MISS","http 404","FC-00170941","XL-3 Xtra C/12","XL-3","Respiratorio","6502400170941","","","",""
"MISS","http 429","FC-A23F290E","Zitriasol","AVITUS","Otro","7502209858107","","","",""
"MISS","http 404","FC-3D0ED22B","Zukedib","Zukedib","Diabetes","7502211784036","","","",""
"MISS","http 429","FC-52D2A43A","Zukedib glimepirida 2 mg C/30","Loeffler","Diabetes","7502211784029","","","",""
"MISS","http 404","FC-24901059","beadvance Senósidos A-B 8.6 mg","Novag","Medicamentos","7506624901059","","","",""
"MISS","http 404","FC-93025865","desodorante Axe Men Gold Temp","Axe","Higiene","7791293025865","","","",""
"MISS","http 429","FC-42803524","Ácido acetilsalicílico 100 mg Caja con 30 tabletas beadvance","beadvance","Analgésico","7501342803524","","","",""
"MISS","http 404","FC-49020269","Ácido ursodeoxicólico 250 mg Caja con 50 cápsulas AMSA","AMSA","Otro","7501349020269","","","",""
"REVISAR","revisar_nombre","FC-45307181","Arnica León Parche","Arnica","Herbolario","7501054530718","openfoodfacts","Hansaplast","","https://images.openfoodfacts.org/images/products/750/105/453/0718/front_en.3.400.jpg"
"REVISAR","sin_nombre_off","FC-013340","Bedoyecta Capsulas C/30","Grossman","Vitaminas","7501123013340","openfoodfacts","","","https://images.openfoodfacts.org/images/products/750/112/301/3340/front_en.11.400.jpg"
"REVISAR","sin_nombre_off","FC-08802838","Crema Nivea Softmilk","Nivea","Cuidado personal","4005808802838","openbeautyfacts","","","https://images.openbeautyfacts.org/images/products/400/580/880/2838/front_es.10.400.jpg"
"REVISAR","revisar_nombre","FC-54549819","Crema Nivea Softmilk","Nivea","Cuidado personal","7501054549819","openbeautyfacts","crema","nivea","https://images.openbeautyfacts.org/images/products/750/105/454/9819/front_en.4.400.jpg"
"REVISAR","revisar_nombre","FC-56340124","Crema Para Peinar Sedal Ceramida","Sedal","Cuidado personal","7501056340124","openbeautyfacts","Crema rosada","sedal","https://images.openbeautyfacts.org/images/products/750/105/634/0124/front_en.10.400.jpg"
"REVISAR","sin_nombre_off","FC-56340025","Crema Para Peinar Sedal Restauracion Inst","Sedal","Cuidado personal","7501056340025","openbeautyfacts","","","https://images.openbeautyfacts.org/images/products/750/105/634/0025/front_es.3.400.jpg"
"REVISAR","sin_nombre_off","FC-56342227","Crema Para Peinar Sedal Rizos Definidos","Sedal","Cuidado personal","7501056342227","openbeautyfacts","","","https://images.openbeautyfacts.org/images/products/750/105/634/2227/front_es.3.400.jpg"
"REVISAR","sin_nombre_off","FC-56330309","Crema Ponds Clarant B3","Ponds","Cuidado personal","7501056330309","openbeautyfacts","","","https://images.openbeautyfacts.org/images/products/750/105/633/0309/front_es.3.400.jpg"
"REVISAR","sin_nombre_off","FC-56326142","Crema Ponds Suave y Tersa","Ponds","Cuidado personal","7501056326142","openbeautyfacts","","","https://images.openbeautyfacts.org/images/products/750/105/632/6142/front_es.8.400.jpg"
"REVISAR","revisar_nombre","FC-E535DE28","Diurmessel","Diurmessel","Otro","7501573900375","openfoodfacts","furosemida","","https://images.openfoodfacts.org/images/products/750/157/390/0375/front_es.4.400.jpg"
"REVISAR","sin_nombre_off","FC-42302289","Enjuague Bucal GUM Paroex Gengivitis","GUM","Higiene","070942302289","openbeautyfacts","","","https://images.openbeautyfacts.org/images/products/007/094/230/2289/front_en.3.400.jpg"
"REVISAR","revisar_nombre","FC-01B2F362","Fasiclor 250 mg/ 5 mL","Fasiclor","Antibiótico","7502009741050","openfoodfacts","cefaclor","","https://images.openfoodfacts.org/images/products/750/200/974/1050/front_es.3.400.jpg"
"REVISAR","revisar_nombre","FC-27425008","Groobe (Dimenhidrinato) 50 mg","Gelpharma","Medicamentos","7502227425008","openfoodfacts","Groode","","https://images.openfoodfacts.org/images/products/750/222/742/5008/front_es.3.400.jpg"
"REVISAR","revisar_nombre","FC-56371159","Jabon Dove Exfoliacion","Dove","Higiene","7501056371159","openbeautyfacts","Exfolación suave","Dove","https://images.openbeautyfacts.org/images/products/750/105/637/1159/front_es.4.400.jpg"
"REVISAR","revisar_nombre","EQ-MAI071","Krobicin 1 Susp 125mg/5/60 Ml","MAVI","Antibiótico","785118752330","openfoodfacts","claritromicina","","https://images.openfoodfacts.org/images/products/078/511/875/2330/front_es.3.400.jpg"
"REVISAR","revisar_nombre","FC-08344303","Ladexgel 300/2/10 mg","Progela","Medicamentos","7503008344303","openfoodfacts","ladaxgel","","https://images.openfoodfacts.org/images/products/750/300/834/4303/front_es.4.400.jpg"
"REVISAR","sin_nombre_off","FMX-501200","Laritol loratadina solución 1 mg/ml 60 ml","MAVER","Alergia","7502009740305","openfoodfacts","","","https://images.openfoodfacts.org/images/products/750/200/974/0305/front_es.3.400.jpg"
"REVISAR","revisar_nombre","EQ-SON089","Magnil 1 Jbe 250mg/5/100 Ml","","Medicamentos","7502001160231","openfoodfacts","metamizol sódico","","https://images.openfoodfacts.org/images/products/750/200/116/0231/front_es.3.400.jpg"
"REVISAR","revisar_nombre","FC-35169035","Mousse Herbal Essences Rizo","Herbal Essences","Cuidado personal","7500435169035","openbeautyfacts","Espuma moldeadora jazmín","Herbal Essences","https://images.openbeautyfacts.org/images/products/750/043/516/9035/front_es.10.400.jpg"
"REVISAR","revisar_nombre","FC-35155922","Pantene Bambu","Pantene","Higiene","7500435155922","openbeautyfacts","Banbu nutre y crece","Pantene","https://images.openbeautyfacts.org/images/products/750/043/515/5922/front_en.5.400.jpg"
"REVISAR","sin_nombre_off","FC-9511421","Pasta Lassar Andromaco 30 g","Andromaco","Medicamentos","7501289511421","openfoodfacts","","","https://images.openfoodfacts.org/images/products/750/128/951/1421/front_es.3.400.jpg"
"REVISAR","sin_nombre_off","FC-33951008","Pediasure chocolate","Pediasure","Suplemento","7501033956317","openfoodfacts","","","https://images.openfoodfacts.org/images/products/750/103/395/6317/front_es.5.400.jpg"
"REVISAR","sin_nombre_off","FC-33950209","Pediasure vainilla","Pediasure","Analgésico","7501033956294","openfoodfacts","","","https://images.openfoodfacts.org/images/products/750/103/395/6294/front_es.3.400.jpg"
"REVISAR","revisar_nombre","EQ-ULT191","Piroxicam 20 Tab 20 Mg","","Antiinflamatorio","7502216797376","openfoodfacts","próxicam","","https://images.openfoodfacts.org/images/products/750/221/679/7376/front_es.4.400.jpg"
"REVISAR","revisar_nombre","FC-5112881","Pisacaina 2% 20 mg/ml Sol 50 ml","Pisacaina","Medicamentos","7501125112881","openfoodfacts","lidocaina","","https://images.openfoodfacts.org/images/products/750/112/511/2881/front_es.3.400.jpg"
"REVISAR","sin_nombre_off","FC-46072050","Shampoo Mennen miel manzana","Mennen","Higiene","7509546072050","openbeautyfacts","","","https://images.openbeautyfacts.org/images/products/750/954/607/2050/front_es.10.400.jpg"
"REVISAR","revisar_nombre","FC-88915491","Tarmin 2 Mg /12","Tarmin","Gastro","7502208891549","openfoodfacts","loperamida","","https://images.openfoodfacts.org/images/products/750/220/889/1549/front_es.3.400.jpg"
"REVISAR","sin_nombre_off","FC-56323059","Vaseline puro","Vaseline","Cuidado personal","7506306249042","openbeautyfacts","","","https://images.openbeautyfacts.org/images/products/750/630/624/9042/front_es.3.400.jpg"
"REVISAR","revisar_nombre","FC-01246730","Vicks Vaporub pomada 12 g","Vicks","Botiquín","75916565","openfoodfacts","Alcohol","","https://images.openfoodfacts.org/images/products/000/007/591/6565/front_es.12.400.jpg"
